onset	duration	amount	Delay	choseAccept	RT	choseRight
14.908	4	71	88	1	1.259	1
19.958	4	49	172	0	0.861	0
34.991	4	22	27	0	1.546	0
51.057	4	83	105	0	0.962	0
61.123	4	45	26	1	1.592	1
70.156	4	32	57	1	1.194	1
78.189	4	64	89	1	0.98	1
86.222	4	34	176	0	1.265	0
99.288	4	23	176	0	0.6	0
116.337	4	81	58	1	0.976	1
126.37	4	34	43	1	1.628	1
134.403	4	40	159	0	0.572	0
142.436	4	32	74	1	1.174	1
154.469	4	55	163	0	0.802	0
163.518	4	25	141	0	0.61	0
172.568	4	63	37	1	0.876	1
181.601	4	50	41	1	0.727	1
191.634	4	23	61	1	0.733	1
201.683	4	50	129	0	0.568	0
212.733	4	33	103	0	0.542	0
222.766	4	36	114	0	0.608	0
229.799	4	30	36	1	0.596	1
239.832	4	50	59	1	0.903	1
244.898	4	32	111	0	0.681	0
249.965	4	65	137	0	0.558	0
265.014	4	65	156	0	0.872	0
273.047	4	41	27	1	1.12	1
283.096	4	29	75	1	0.906	1
299.146	4	76	161	0	0.72	0
309.212	4	23	42	0	1.294	0
