onset	duration	amount	Delay	choseAccept	RT	choseRight
19.391	4	39	161	0	0.847	0
29.441	4	72	95	1	1.636	1
38.49	4	54	22	1	0.989	1
49.523	4	29	44	1	1.438	1
63.572	4	67	74	1	1.288	1
78.605	4	28	132	0	1.501	0
84.655	4	58	53	1	1.09	1
101.687	4	33	78	1	1.131	1
109.72	4	57	89	1	1.727	1
120.753	4	23	110	0	0.807	0
125.803	4	28	59	1	1.097	1
130.853	4	69	172	0	0.882	0
143.902	4	74	52	1	1.013	1
160.952	4	35	171	0	0.647	0
169.001	4	43	38	1	0.932	1
177.034	4	25	74	1	0.904	1
190.067	4	48	128	0	0.871	0
200.1	4	80	145	0	0.742	0
206.133	4	41	129	0	0.688	0
217.166	4	25	70	1	0.849	1
225.215	4	73	44	1	0.755	1
234.265	4	45	72	1	1.135	1
240.331	4	58	73	1	0.71	1
250.381	4	44	143	0	0.652	0
259.431	4	70	108	0	0.582	0
266.48	4	65	159	0	0.706	0
277.513	4	27	91	1	1.233	1
287.579	4	77	24	1	1.231	1
297.612	4	80	39	1	1.061	1
308.645	4	23	134	0	0.909	0
