onset	duration	amount	Probability	choseAccept	RT	choseRight
14.805	4	28	0.63	0	2.045	0
19.872	4	53	0.48	0	1.278	0
34.921	4	49	0.44	0	1.308	0
50.954	4	82	0.48	1	1.997	1
61.004	4	75	0.48	1	1.717	1
70.053	4	58	0.62	0	1.372	0
78.086	4	46	0.77	1	2.033	1
86.136	4	40	0.66	1	1.065	1
99.185	4	77	0.43	1	1.416	1
116.235	4	76	0.26	0	1.282	0
126.284	4	63	0.57	1	1.303	1
134.334	4	35	0.73	1	1.836	1
142.384	4	40	0.39	0	2.149	0
154.433	4	56	0.44	0	1.793	0
163.466	4	21	0.96	0	1.442	0
172.499	4	77	0.39	0	1.65	0
181.549	4	58	0.42	0	1.309	0
191.582	4	31	0.79	0	1.845	0
201.631	4	54	0.52	0	1.302	0
212.682	4	23	0.96	0	1.774	0
222.714	4	72	0.5	n/a	n/a	n/a
229.764	4	83	0.52	n/a	n/a	n/a
239.813	4	72	0.34	0	1.079	0
244.88	4	25	0.91	0	1.134	0
249.946	4	56	0.49	0	1.074	0
264.979	4	32	0.57	0	1.59	0
273.029	4	62	0.18	0	1.017	0
283.095	4	70	0.34	0	1.007	0
299.128	4	50	0.48	0	0.972	0
309.177	4	72	0.33	0	0.895	0
