onset	duration	amount	Delay	choseAccept	RT	choseRight
17.813	4	45	72	0	1.739	1
23.846	4	43	19	1	1.259	0
39.879	4	34	176	0	1.026	1
46.912	4	62	180	0	0.89	1
58.962	4	55	163	0	0.832	1
73.011	4	24	139	0	0.675	1
81.044	4	23	61	0	1.27	1
88.094	4	64	89	0	1.996	1
96.143	4	58	55	1	1.72	0
109.193	4	55	107	0	1.064	1
119.243	4	34	43	1	2.211	0
139.292	4	25	74	0	2.295	1
149.341	4	61	141	0	1.076	1
158.374	4	80	39	1	1.464	0
171.424	4	22	21	0	1.708	1
186.457	4	43	120	0	1.055	1
197.489	4	22	27	0	1.515	1
206.539	4	75	60	1	1.431	0
214.572	4	76	161	0	1.134	1
220.622	4	78	108	0	0.986	1
232.671	4	31	74	0	1.911	1
239.705	4	67	23	1	2.577	0
246.738	4	27	130	0	0.989	1
256.771	4	56	172	0	1.032	1
264.82	4	41	174	0	0.703	1
273.87	4	41	55	0	1.872	1
281.903	4	54	22	1	1.401	0
286.969	4	57	89	0	1.709	1
298.019	4	33	103	0	0.952	1
309.068	4	36	140	0	0.765	1
