onset	duration	amount	Probability	choseAccept	RT	choseRight
16.288	4	46	0.48	0	2.154	0
23.321	4	31	0.61	0	1.666	0
34.371	4	61	0.5	1	1.506	1
42.404	4	41	0.6	1	1.608	1
51.437	4	83	0.54	1	1.271	1
58.47	4	36	0.59	0	2.071	0
70.502	4	52	0.41	0	1.97	0
78.535	4	35	0.7	1	1.75	1
97.601	4	56	0.68	1	1.613	1
102.651	4	58	0.83	1	1.117	1
111.701	4	73	0.74	1	1.069	1
122.735	4	57	0.3	0	1.467	0
133.8	4	49	0.71	1	1.592	1
142.85	4	68	0.64	1	1.053	1
149.883	4	75	0.24	0	1.613	0
158.949	4	43	0.69	1	1.474	1
165.982	4	58	0.45	0	1.406	0
179.015	4	24	0.91	0	1.378	0
196.064	4	82	0.29	0	1.79	0
204.097	4	84	0.25	0	1.528	0
210.13	4	82	0.25	0	1.549	0
233.196	4	72	0.4	1	2.173	1
241.229	4	61	0.67	1	1.29	1
249.262	4	46	0.33	0	1.367	0
258.312	4	25	0.89	0	1.983	0
276.361	4	46	0.21	0	1.141	0
281.411	4	50	0.57	0	1.692	0
289.444	4	64	0.34	0	1.296	0
298.494	4	70	0.61	1	1.157	1
309.526	4	62	0.3	0	1.443	0
