onset	duration	amount	Probability	choseAccept	RT	choseRight
14.91	4	68	0.64	n/a	n/a	n/a
22.96	4	76	0.43	1	1.997	0
37.992	4	58	0.83	n/a	n/a	n/a
44.042	4	72	0.4	1	2.525	0
54.075	4	77	0.39	1	2.125	0
63.108	4	46	0.77	1	1.803	0
73.141	4	22	0.96	n/a	n/a	n/a
78.207	4	42	0.6	1	1.306	0
83.257	4	24	0.96	n/a	n/a	n/a
88.323	4	56	0.49	1	1.123	0
103.356	4	82	0.25	1	1.317	0
110.406	4	82	0.23	n/a	n/a	n/a
120.455	4	58	0.42	n/a	n/a	n/a
127.522	4	28	0.89	n/a	n/a	n/a
135.571	4	61	0.67	n/a	n/a	n/a
141.621	4	29	0.83	0	0.674	1
151.654	4	35	0.7	n/a	n/a	n/a
163.703	4	75	0.48	n/a	n/a	n/a
171.77	4	49	0.56	n/a	n/a	n/a
193.835	4	72	0.5	1	3.133	0
201.885	4	52	0.47	n/a	n/a	n/a
211.935	4	85	0.59	1	0.752	0
218.968	4	41	0.6	n/a	n/a	n/a
236.034	4	39	0.49	n/a	n/a	n/a
246.083	4	21	0.93	n/a	n/a	n/a
259.133	4	53	0.54	1	1.331	0
270.182	4	23	0.96	n/a	n/a	n/a
281.232	4	77	0.38	n/a	n/a	n/a
294.298	4	78	0.42	n/a	n/a	n/a
309.364	4	72	0.34	1	3.826	0
