onset	duration	amount	Delay	choseAccept	RT	choseRight
16.048	4	24	139	0	3.825	0
21.114	4	56	93	0	3.262	0
31.164	4	66	145	0	2.108	0
40.196	4	30	23	0	3.688	0
47.229	4	67	74	0	1.512	0
65.279	4	77	142	0	2.284	0
76.328	4	54	23	0	3.071	0
86.361	4	36	140	0	1.859	0
101.394	4	55	163	n/a	n/a	n/a
110.443	4	43	38	0	1.781	0
123.493	4	58	72	0	1.934	0
133.542	4	45	107	0	1.14	0
150.592	4	81	58	0	2.824	0
155.641	4	66	71	n/a	n/a	n/a
169.707	4	34	43	0	2.284	0
177.757	4	50	129	0	1.75	0
183.807	4	23	77	0	1.547	0
192.856	4	48	128	0	1.74	0
201.889	4	28	123	n/a	n/a	n/a
209.939	4	25	74	0	2.879	0
217.989	4	85	129	0	3.18	0
227.038	4	58	53	0	3.459	0
236.071	4	35	171	0	1.178	0
243.121	4	40	159	0	1.961	0
249.154	4	63	37	0	2.113	0
261.22	4	39	104	0	1.542	0
271.27	4	71	176	n/a	n/a	n/a
283.336	4	30	36	n/a	n/a	n/a
296.385	4	25	108	n/a	n/a	n/a
306.435	4	28	132	0	1.226	0
