onset	duration	amount	Delay	choseAccept	RT	choseRight
15.047	4	57	89	n/a	n/a	n/a
21.097	4	82	74	0	1.281	0
37.163	4	58	55	n/a	n/a	n/a
44.213	4	32	111	0	1.109	0
56.246	4	43	120	n/a	n/a	n/a
70.312	4	72	95	1	1.893	1
78.345	4	75	41	0	2.603	0
85.394	4	27	91	0	2.326	0
93.427	4	32	57	0	2.298	0
106.477	4	49	140	0	1.599	0
116.526	4	36	114	n/a	n/a	n/a
136.575	4	45	157	0	1.234	0
146.625	4	27	142	n/a	n/a	n/a
155.675	4	34	176	0	1.558	0
168.724	4	29	58	n/a	n/a	n/a
183.773	4	41	55	n/a	n/a	n/a
194.823	4	77	161	0	2.476	0
203.872	4	66	58	0	1.703	0
211.939	4	33	103	n/a	n/a	n/a
217.988	4	54	22	0	2.425	0
230.021	4	41	174	0	2.481	0
237.071	4	49	172	n/a	n/a	n/a
244.121	4	58	36	0	1.087	0
254.154	4	80	145	n/a	n/a	n/a
262.22	4	27	130	n/a	n/a	n/a
271.269	4	50	41	n/a	n/a	n/a
279.336	4	74	52	0	1.416	0
284.402	4	28	163	0	1.073	0
295.435	4	23	176	0	0.939	0
306.485	4	52	139	0	1.017	0
