onset	duration	amount	Probability	choseAccept	RT	choseRight
16.023	4	81	0.1	1	1.911	1
23.056	4	75	0.24	1	1.476	1
34.088	4	33	0.62	0	2.55	0
42.155	4	28	0.63	1	1.823	1
51.204	4	49	0.51	1	1.26	1
58.254	4	35	0.73	1	3.296	1
70.303	4	70	0.39	1	2.147	1
78.336	4	25	0.89	0	1.556	0
97.386	4	65	0.55	1	2.53	1
102.435	4	32	0.57	n/a	n/a	n/a
111.502	4	82	0.47	1	1.892	1
122.535	4	53	0.48	n/a	n/a	n/a
133.601	4	33	0.91	1	1.596	1
142.634	4	47	0.72	1	3.449	1
149.683	4	40	0.79	n/a	n/a	n/a
158.733	4	58	0.46	1	1.514	1
165.766	4	21	0.96	1	3.71	1
178.799	4	42	0.58	n/a	n/a	n/a
195.865	4	83	0.28	1	3.584	1
203.914	4	49	0.43	1	2.31	1
209.947	4	39	0.3	0	2.286	0
232.997	4	31	0.79	1	2.8	1
241.046	4	70	0.61	1	3.628	1
249.079	4	79	0.33	1	2.386	1
258.112	4	83	0.52	1	2.231	1
276.161	4	46	0.48	1	1.957	1
281.211	4	79	0.49	n/a	n/a	n/a
289.261	4	56	0.68	1	3.616	1
298.31	4	24	0.91	n/a	n/a	n/a
309.36	4	60	0.51	n/a	n/a	n/a
