onset	duration	amount	Delay	choseAccept	RT	choseRight
17.955	4	39	95	0	1.508	1
23.005	4	77	24	1	0.859	0
33.038	4	28	163	0	1.596	1
42.088	4	27	130	0	1.188	1
49.121	4	30	23	1	1.1	0
67.17	4	28	59	0	1.17	1
78.22	4	83	105	1	1.946	0
88.253	4	77	142	1	1.059	0
103.285	4	44	92	0	1.378	1
112.318	4	52	139	0	1.34	1
125.351	4	45	26	1	2.076	0
135.384	4	25	74	0	1.491	1
152.433	4	28	123	0	1.012	1
157.483	4	48	128	0	1.55	1
171.533	4	57	89	0	1.469	1
179.582	4	78	129	0	0.879	1
185.615	4	29	44	0	1.515	1
194.665	4	31	74	0	1.556	1
203.698	4	30	36	0	1.188	1
211.732	4	49	172	0	1.081	1
219.781	4	76	161	1	0.999	0
228.814	4	43	19	1	1.252	0
237.863	4	22	27	0	1.083	1
244.913	4	24	139	0	0.969	1
250.963	4	65	159	0	1.461	1
262.996	4	54	23	1	1.593	0
273.028	4	41	129	1	1.082	0
285.061	4	67	103	1	1.587	0
298.111	4	80	39	1	0.939	0
308.144	4	72	95	1	1.284	0
