onset	duration	amount	Probability	choseAccept	RT	choseRight
18.015	4	79	0.45	1	1.088	1
24.048	4	35	0.7	1	0.945	1
40.081	4	64	0.33	0	1.097	0
47.13	4	62	0.18	0	0.728	0
59.163	4	82	0.48	1	1.07	1
73.196	4	46	0.77	1	0.945	1
81.229	4	83	0.28	0	1.361	0
88.262	4	28	0.63	0	1.726	0
96.295	4	58	0.42	1	2.024	1
109.328	4	23	0.96	n/a	n/a	n/a
119.377	4	78	0.42	1	0.899	1
139.427	4	42	0.58	1	0.965	1
149.459	4	73	0.74	1	0.835	1
158.509	4	50	0.39	0	1.039	0
171.542	4	45	0.37	0	1.049	0
186.591	4	75	0.24	0	0.912	0
197.624	4	44	0.44	0	1.575	0
206.657	4	82	0.09	0	1.293	0
214.69	4	32	0.57	1	2.044	1
220.723	4	33	0.91	1	0.807	1
232.756	4	46	0.48	1	1.363	1
239.789	4	40	0.71	1	0.754	1
246.822	4	79	0.49	1	1.82	1
256.855	4	49	0.71	1	2.757	1
264.888	4	33	0.62	1	0.651	1
273.938	4	77	0.39	1	1.513	1
281.971	4	49	0.44	1	1.495	1
287.021	4	46	0.21	0	1.006	0
298.054	4	30	0.7	1	1.026	1
309.086	4	71	0.36	1	2.089	1
