onset	duration	amount	Probability	choseAccept	RT	choseRight
15.737	4	58	0.46	1	1.787	0
22.77	4	82	0.25	1	1.225	0
33.819	4	35	0.7	1	1.516	0
41.869	4	82	0.48	1	0.799	0
50.918	4	28	0.89	1	1.188	0
57.951	4	75	0.48	1	0.902	0
70.001	4	33	0.8	1	1.077	0
78.034	4	62	0.3	0	1.353	1
97.066	4	50	0.57	1	0.97	0
102.116	4	28	0.63	1	0.91	0
111.149	4	22	0.96	1	0.936	0
122.199	4	32	0.57	0	1.209	1
133.232	4	21	0.97	1	0.949	0
142.281	4	78	0.26	0	1.075	1
149.314	4	22	0.98	1	0.706	0
158.347	4	76	0.44	1	1.596	0
165.38	4	54	0.52	0	1.255	1
178.413	4	58	0.42	0	1.173	1
195.462	4	55	0.44	0	1.2	1
203.512	4	75	0.24	1	1.364	0
209.545	4	46	0.77	1	1.188	0
232.594	4	64	0.34	0	1.263	1
240.644	4	21	0.96	1	0.597	0
248.677	4	81	0.1	0	1.025	1
257.726	4	35	0.73	1	0.86	0
275.759	4	57	0.58	0	1.109	1
280.809	4	71	0.36	0	0.691	1
288.842	4	83	0.32	0	1.056	1
297.874	4	40	0.39	0	0.884	1
308.924	4	49	0.56	1	1.6	0
