onset	duration	amount	Delay	choseAccept	RT	choseRight
17.444	4	54	126	1	1.352	1
22.511	4	23	110	0	1.307	0
32.544	4	58	53	1	1.121	1
41.593	4	56	93	1	1.408	1
48.627	4	24	139	0	1.534	0
66.676	4	63	37	1	1.328	1
77.709	4	33	163	1	2.258	1
87.742	4	74	121	1	1.282	1
102.775	4	45	157	1	1.421	1
111.808	4	27	130	0	1.453	0
124.857	4	44	143	1	1.4	1
134.907	4	23	42	1	1.68	1
151.956	4	66	71	1	0.862	1
157.006	4	52	139	1	0.942	1
171.039	4	24	38	1	1.309	1
179.072	4	28	132	1	1.602	1
185.122	4	75	41	1	1.291	1
194.155	4	43	120	1	1.211	1
203.188	4	45	26	1	1.341	1
211.221	4	80	145	1	1.013	1
219.254	4	24	125	0	1.922	0
228.287	4	78	108	1	1.038	1
237.32	4	72	95	1	1.175	1
244.353	4	77	161	1	1.326	1
250.386	4	70	108	1	1.035	1
262.435	4	82	74	1	1.154	1
272.485	4	54	23	1	0.987	1
284.535	4	65	156	1	1.081	1
297.567	4	28	59	1	1.592	1
307.6	4	32	57	1	1.202	1
