onset	duration	amount	Probability	choseAccept	RT	choseRight
15.026	4	65	0.55	0	1.721	1
25.059	4	82	0.09	0	1.184	1
35.109	4	57	0.3	0	0.756	1
46.142	4	22	0.98	0	1.657	1
54.175	4	23	0.96	0	1.108	1
64.208	4	55	0.44	0	1.172	1
73.241	4	52	0.47	0	1.097	1
80.29	4	50	0.57	0	1.848	1
89.34	4	83	0.28	0	1.255	1
96.373	4	79	0.33	0	0.903	1
107.406	4	62	0.18	0	0.796	1
117.456	4	31	0.79	0	2.121	1
129.489	4	49	0.51	0	0.785	1
140.538	4	81	0.1	0	0.789	1
150.571	4	39	0.3	0	0.762	1
158.604	4	46	0.21	0	0.723	1
170.637	4	33	0.62	0	1.61	1
191.67	4	63	0.27	0	0.94	1
205.703	4	84	0.25	0	0.895	1
213.736	4	24	0.96	0	1.95	1
220.785	4	72	0.5	1	2.4	0
231.835	4	77	0.43	0	0.924	1
240.868	4	23	0.83	0	1.387	1
251.901	4	22	0.96	0	1.037	1
259.934	4	21	0.96	0	1.028	1
271.967	4	82	0.47	0	1.827	1
281	4	30	0.7	1	1.623	0
286.05	4	53	0.48	0	1.293	1
292.083	4	85	0.59	1	1.633	0
306.116	4	58	0.46	0	0.981	1
