onset	duration	amount	Probability	choseAccept	RT	choseRight
14.105	4	31	0.61	0	2.223	1
19.154	4	50	0.48	0	2.726	1
34.187	4	79	0.49	1	3.436	0
50.237	4	35	0.7	0	1.266	1
60.286	4	83	0.32	0	2.057	1
69.319	4	41	0.6	1	3.519	0
77.353	4	49	0.71	1	3.149	0
85.402	4	53	0.48	1	2.516	0
98.435	4	74	0.39	0	0.987	1
115.468	4	82	0.47	1	2.697	0
125.5	4	55	0.44	0	2.593	1
133.533	4	61	0.67	1	1.688	0
141.567	4	46	0.33	0	0.926	1
153.599	4	62	0.3	0	2.973	1
162.632	4	45	0.37	0	2.452	1
171.682	4	79	0.45	1	3.114	0
180.715	4	25	0.89	0	2.153	1
190.748	4	72	0.5	1	1.911	0
200.781	4	83	0.54	1	1.542	0
211.814	4	82	0.31	0	0.981	1
221.864	4	36	0.59	0	2.514	1
228.913	4	58	0.42	0	1.161	1
238.946	4	58	0.83	1	2.2	0
244.013	4	22	0.89	0	1.773	1
249.063	4	65	0.55	1	2.131	0
264.095	4	46	0.48	0	3.666	1
272.145	4	57	0.58	1	3.28	0
282.178	4	70	0.34	0	1.671	1
298.211	4	24	0.91	0	1.822	1
308.244	4	23	0.83	0	1.46	1
