onset	duration	amount	Delay	choseAccept	RT	choseRight
15.564	4	75	60	1	3.003	0
22.614	4	81	58	1	2.137	0
33.663	4	43	19	1	3.912	0
41.696	4	73	44	1	3.198	0
50.729	4	58	53	1	3.381	0
57.762	4	41	27	0	3.54	1
69.795	4	45	107	0	1.043	1
77.828	4	45	157	0	0.866	1
96.877	4	54	23	1	2.704	0
101.928	4	78	129	0	0.757	1
110.96	4	43	120	0	1.381	1
122.01	4	54	22	1	2.09	0
133.043	4	83	105	0	2.065	1
142.092	4	23	134	0	0.84	1
149.125	4	45	26	1	2.711	0
158.158	4	71	88	0	1.142	1
165.191	4	23	176	0	0.78	1
178.241	4	49	140	0	0.73	1
195.307	4	61	141	0	1.016	1
203.357	4	57	89	0	1.053	1
209.407	4	31	76	0	1.387	1
232.456	4	41	55	1	3.89	0
240.489	4	77	142	0	0.865	1
248.538	4	44	92	0	1.007	1
257.571	4	80	145	0	0.806	1
275.621	4	25	70	0	1.612	1
280.671	4	85	129	0	0.762	1
288.704	4	23	42	0	1.344	1
297.737	4	39	161	0	3.135	1
308.786	4	66	71	0	1.478	1
