onset	duration	amount	Probability	choseAccept	RT	choseRight
14.293	4	21	0.97	0	2.035	0
22.342	4	71	0.36	0	1.569	0
37.376	4	84	0.25	0	1.151	0
43.425	4	63	0.57	1	1.678	1
53.458	4	43	0.69	1	2.213	1
62.491	4	83	0.28	0	0.811	0
72.524	4	60	0.51	1	2.154	1
77.574	4	82	0.09	0	0.824	0
82.624	4	40	0.71	1	1.478	1
87.673	4	39	0.49	0	1.341	0
102.706	4	70	0.39	0	2.083	0
109.756	4	42	0.6	1	2.201	1
119.805	4	63	0.27	0	0.968	0
126.855	4	78	0.42	1	3.23	1
134.888	4	82	0.23	0	0.717	0
140.938	4	52	0.47	0	1.482	0
150.988	4	58	0.45	0	1.696	0
163.037	4	58	0.46	0	1.375	0
171.07	4	75	0.24	0	1.534	0
193.136	4	83	0.3	0	1.355	0
201.169	4	35	0.78	0	1.706	0
211.202	4	33	0.8	0	1.585	0
218.252	4	78	0.26	0	2.887	0
235.284	4	83	0.52	1	1.39	1
245.317	4	28	0.89	0	1.509	0
258.35	4	50	0.39	0	1.676	0
269.383	4	58	0.62	1	1.586	1
280.433	4	49	0.51	1	2.96	1
293.466	4	77	0.39	0	1.223	0
308.515	4	77	0.43	0	1.373	0
