onset	duration	amount	Delay	choseAccept	RT	choseRight
19.1	4	49	172	0	1.555	1
29.134	4	58	55	0	1.137	1
38.183	4	79	92	0	1.496	1
49.233	4	50	41	0	2.693	1
63.265	4	22	27	0	1.717	1
78.315	4	35	171	0	0.963	1
84.365	4	30	23	0	2.193	1
101.397	4	27	142	0	1.104	1
109.447	4	33	163	0	0.958	1
120.48	4	29	44	0	0.933	1
125.546	4	25	108	0	1.251	1
130.613	4	24	38	0	2.159	1
143.646	4	32	74	0	0.926	1
160.695	4	41	174	0	1.205	1
168.728	4	74	52	1	2.779	0
176.761	4	50	59	0	1.658	1
189.794	4	64	89	0	1.609	1
199.827	4	28	59	0	2.832	1
205.877	4	71	76	0	2.438	1
216.91	4	56	172	0	1.036	1
224.959	4	23	77	0	1.323	1
233.992	4	58	73	0	1.194	1
240.026	4	67	74	0	2.272	1
250.058	4	66	145	0	2.111	1
259.091	4	33	78	0	1.542	1
266.125	4	54	126	0	2.012	1
277.174	4	23	61	0	2.147	1
287.224	4	25	176	0	0.993	1
297.257	4	67	41	1	2.495	0
308.29	4	72	95	0	1.942	1
