onset	duration	amount	Delay	choseAccept	RT	choseRight
18.984	4	27	142	0	1.221	0
24.034	4	58	36	1	1.463	1
34.067	4	28	163	0	0.953	0
43.116	4	65	156	1	1.663	1
50.149	4	25	176	0	0.845	0
68.182	4	74	52	1	1.032	1
79.215	4	74	121	1	1.128	1
89.248	4	56	172	1	2.074	1
104.281	4	41	55	1	1.447	1
113.314	4	65	137	1	1.152	1
126.364	4	62	180	1	2.411	1
136.397	4	71	76	1	1.092	1
153.43	4	23	176	0	0.928	0
158.48	4	48	128	1	2.173	1
172.513	4	64	89	1	1.438	1
180.546	4	81	58	1	1.084	1
186.596	4	58	55	1	1.089	1
195.629	4	60	124	1	1.358	1
204.662	4	66	71	1	1.055	1
212.695	4	25	70	0	1.738	0
220.728	4	35	171	0	1.336	0
229.778	4	29	75	0	1.127	0
238.811	4	32	74	1	2.041	1
245.844	4	45	72	1	1.322	1
251.877	4	30	23	1	1.481	1
263.91	4	27	130	0	0.858	0
273.943	4	76	161	1	1.377	1
285.976	4	23	77	0	0.846	0
299.026	4	67	103	1	1.295	1
309.059	4	56	93	1	1.573	1
