onset	duration	amount	Delay	choseAccept	RT	choseRight
16.024	4	35	171	1	0.968	1
23.073	4	43	120	1	0.55	1
34.123	4	25	74	0	1.068	0
42.172	4	50	59	1	0.843	1
51.205	4	71	76	1	0.593	1
58.238	4	78	108	1	0.864	1
70.271	4	32	111	0	1.311	0
78.304	4	32	74	1	0.925	1
97.337	4	23	176	0	0.876	0
102.386	4	55	163	1	0.907	1
111.419	4	23	110	0	0.801	0
122.469	4	69	172	1	0.655	1
133.502	4	60	124	1	1.19	1
142.535	4	77	161	1	0.7	1
149.584	4	36	114	0	1.035	0
158.634	4	58	72	1	0.737	1
165.683	4	25	108	0	0.864	0
178.733	4	57	89	1	0.741	1
195.765	4	28	123	0	0.981	0
203.815	4	31	76	1	1.162	1
209.848	4	49	140	1	0.721	1
232.897	4	45	72	1	0.823	1
240.93	4	83	105	1	0.726	1
248.963	4	80	39	1	1.101	1
258.013	4	22	27	0	0.882	0
276.062	4	66	58	1	0.705	1
281.112	4	74	121	1	0.735	1
289.161	4	31	74	1	0.869	1
298.211	4	80	145	1	0.763	1
309.244	4	81	58	1	0.794	1
