onset	duration	amount	Delay	choseAccept	RT	choseRight
15.09	4	62	180	0	1.169	0
20.156	4	31	74	0	1.33	0
35.206	4	28	123	0	0.819	0
51.255	4	25	176	0	1.056	0
61.288	4	50	41	1	2.678	1
70.321	4	41	174	0	0.912	0
78.354	4	32	57	0	1.122	0
86.388	4	45	157	0	1.031	0
99.437	4	67	23	1	1.966	1
116.47	4	36	140	0	0.806	0
126.503	4	64	89	0	1.581	0
134.553	4	71	76	0	1.174	0
142.586	4	58	73	0	1.234	0
154.636	4	41	129	0	1.673	0
163.669	4	82	74	0	1.197	0
172.718	4	24	125	0	0.945	0
181.751	4	69	172	0	0.687	0
191.801	4	43	19	1	1.322	1
201.834	4	76	161	0	1.194	0
212.867	4	74	52	0	1.555	0
222.901	4	23	134	0	1.101	0
229.95	4	27	142	0	0.721	0
239.984	4	25	108	0	3.761	0
245.033	4	58	55	0	1.917	0
250.1	4	40	159	0	1.235	0
265.149	4	48	128	0	0.701	0
273.199	4	34	176	0	0.995	0
283.232	4	52	139	0	0.657	0
299.265	4	63	37	0	2.182	0
309.315	4	83	105	0	0.708	0
