onset	duration	amount	Probability	choseAccept	RT	choseRight
17.093	4	53	0.54	1	2.182	0
23.143	4	21	0.93	0	1.372	1
39.176	4	62	0.18	0	1.671	1
46.209	4	58	0.42	0	2.201	1
58.259	4	31	0.61	1	3.251	0
72.308	4	49	0.44	0	2.975	1
80.341	4	43	0.69	1	1.987	0
87.375	4	76	0.44	1	2.365	0
95.424	4	79	0.49	1	1.744	0
108.457	4	23	0.83	0	2.527	1
118.49	4	30	0.7	0	2.749	1
138.54	4	72	0.34	0	3.56	1
148.573	4	62	0.3	0	2.107	1
157.606	4	22	0.96	0	1.234	1
170.655	4	72	0.5	1	1.97	0
185.688	4	21	0.96	0	2.069	1
196.721	4	81	0.1	0	2.048	1
205.771	4	64	0.34	0	1.524	1
213.804	4	22	0.89	0	1.604	1
219.837	4	39	0.49	0	1.461	1
231.87	4	56	0.68	1	2.535	0
238.921	4	21	0.97	0	1.245	1
245.97	4	70	0.39	1	2.472	0
256.003	4	75	0.24	0	3.401	1
264.052	4	58	0.45	1	3.242	0
273.085	4	78	0.42	1	1.903	0
281.135	4	61	0.67	1	2.527	0
286.185	4	31	0.79	n/a	n/a	n/a
297.235	4	77	0.38	1	1.726	0
308.268	4	56	0.44	0	1.7	1
