onset	duration	amount	Delay	choseAccept	RT	choseRight
14.353	4	56	93	1	1.456	0
19.403	4	40	159	1	0.646	0
34.436	4	75	60	1	0.809	0
50.469	4	25	70	0	1.852	1
60.519	4	49	140	1	0.598	0
69.552	4	58	73	1	0.789	0
77.585	4	41	129	1	1.327	0
85.618	4	58	55	1	0.644	0
98.651	4	67	41	1	0.693	0
115.684	4	54	126	1	0.991	0
125.717	4	50	41	1	0.853	0
133.766	4	58	72	1	0.65	0
141.833	4	29	58	0	2.352	1
153.882	4	58	36	1	1.063	0
162.932	4	50	129	1	1.373	0
171.965	4	39	104	1	0.927	0
180.998	4	44	143	1	0.682	0
191.048	4	33	103	1	1.286	0
201.098	4	71	176	1	1.063	0
212.13	4	58	53	1	0.752	0
222.18	4	28	163	0	1.646	1
229.23	4	28	123	0	1.22	1
239.28	4	72	95	1	0.94	0
244.329	4	24	139	0	1.149	1
249.396	4	71	76	1	1.023	0
264.429	4	49	172	1	1.153	0
272.479	4	31	74	1	0.914	0
282.512	4	23	110	0	1.279	1
298.561	4	56	172	1	1.681	0
308.594	4	65	156	1	0.951	0
