onset	duration	amount	Probability	choseAccept	RT	choseRight
19.082	4	28	0.63	0	1.474	1
24.132	4	40	0.71	1	0.817	0
34.182	4	70	0.39	1	1.504	0
43.215	4	40	0.39	1	1.685	0
50.264	4	41	0.6	1	1.15	0
68.33	4	85	0.59	1	0.904	0
79.363	4	82	0.25	0	1.004	1
89.396	4	83	0.52	1	0.909	0
104.429	4	23	0.96	1	1.523	0
113.478	4	56	0.49	1	1.132	0
126.544	4	84	0.25	0	1.308	1
136.594	4	72	0.34	0	1.504	1
153.626	4	60	0.51	1	0.711	0
158.676	4	55	0.44	1	0.805	0
172.726	4	22	0.89	1	1.719	0
180.775	4	36	0.59	0	1.635	1
186.825	4	82	0.29	0	1.04	1
195.875	4	82	0.23	1	1.296	0
204.908	4	79	0.33	1	1.386	0
212.941	4	53	0.54	1	0.863	0
220.973	4	70	0.34	1	1.051	0
230.023	4	77	0.43	1	1.351	0
239.073	4	58	0.62	1	0.661	0
246.106	4	71	0.19	0	1.1	1
252.155	4	82	0.09	0	2.064	1
264.205	4	75	0.48	1	0.984	0
274.271	4	21	0.97	1	2.181	0
286.304	4	44	0.44	0	2.244	1
299.353	4	75	0.24	1	1.572	0
309.386	4	78	0.42	1	0.885	0
