onset	duration	amount	Probability	choseAccept	RT	choseRight
18.311	4	56	0.44	1	0.735	1
24.345	4	54	0.52	1	0.575	1
40.393	4	63	0.27	1	0.613	1
47.426	4	58	0.83	1	0.801	1
59.492	4	50	0.39	1	0.585	1
73.542	4	42	0.58	1	0.613	1
81.575	4	57	0.58	1	1.19	1
88.608	4	66	0.25	1	0.693	1
96.641	4	49	0.43	1	1.035	1
109.674	4	40	0.66	1	1.252	1
119.723	4	78	0.26	1	0.91	1
139.756	4	30	0.7	0	0.783	0
149.805	4	35	0.78	0	1.783	0
158.871	4	35	0.7	1	2.34	1
171.904	4	25	0.89	0	1.154	0
186.937	4	62	0.3	1	0.708	1
197.97	4	61	0.67	1	0.68	1
207.019	4	52	0.41	1	0.837	1
215.052	4	52	0.47	1	1.24	1
221.085	4	79	0.49	1	1.13	1
233.118	4	70	0.61	1	1.134	1
240.168	4	58	0.42	1	0.995	1
247.201	4	50	0.57	1	0.693	1
257.234	4	57	0.51	1	1.102	1
265.267	4	76	0.44	1	0.82	1
274.316	4	83	0.32	1	0.798	1
282.349	4	22	0.96	0	0.763	0
287.416	4	39	0.49	0	0.886	0
298.449	4	83	0.28	1	1.149	1
309.498	4	58	0.45	1	1.309	1
