onset	duration	amount	Delay	choseAccept	RT	choseRight
18.481	4	43	19	1	2.387	0
23.531	4	67	41	1	1.338	0
33.581	4	58	73	1	2.387	0
42.614	4	66	58	1	2.782	0
49.664	4	62	180	0	1.945	1
67.713	4	49	140	1	2.13	0
78.746	4	43	120	1	2.684	0
88.796	4	77	142	1	1.978	0
103.829	4	58	53	1	2.613	0
112.862	4	32	74	0	2.577	1
125.895	4	80	145	0	2.416	1
135.945	4	45	157	0	1.639	1
152.995	4	52	139	0	2.218	1
158.061	4	23	61	1	1.392	0
172.094	4	48	128	0	2.103	1
180.144	4	67	103	1	1.843	0
186.177	4	55	107	1	1.403	0
195.211	4	71	76	1	1.649	0
204.277	4	77	24	1	1.915	0
212.327	4	24	38	0	3.3	1
220.376	4	58	55	1	1.988	0
229.41	4	57	89	1	2.192	0
238.443	4	25	108	0	1.345	1
245.492	4	32	57	1	3.212	0
251.526	4	81	58	1	2.003	0
263.575	4	36	140	0	1.569	1
273.625	4	31	74	1	1.663	0
285.658	4	24	89	0	1.91	1
298.708	4	33	103	0	1.966	1
308.758	4	40	159	0	2.189	1
