onset	duration	amount	Probability	choseAccept	RT	choseRight
17.796	4	56	0.44	1	2.571	1
23.819	4	54	0.52	1	0.874	1
39.852	4	63	0.27	0	0.802	0
46.886	4	58	0.83	1	0.637	1
58.932	4	50	0.39	0	0.917	0
72.977	4	42	0.58	1	0.697	1
81.011	4	57	0.58	1	0.769	1
88.034	4	66	0.25	0	0.69	0
96.08	4	49	0.43	0	1.44	0
109.114	4	40	0.66	1	0.677	1
119.148	4	78	0.26	0	0.739	0
139.192	4	30	0.7	1	0.761	1
149.214	4	35	0.78	1	0.675	1
158.237	4	35	0.7	1	0.786	1
171.27	4	25	0.89	1	0.699	1
186.304	4	62	0.3	0	0.784	0
197.338	4	61	0.67	1	0.601	1
206.384	4	52	0.41	0	1.199	0
214.43	4	52	0.47	1	1.679	1
220.452	4	79	0.49	1	1.355	1
232.486	4	70	0.61	1	0.95	1
239.52	4	58	0.42	0	1.382	0
246.543	4	50	0.57	1	0.841	1
256.577	4	57	0.51	1	0.659	1
264.611	4	76	0.44	1	1.538	1
273.645	4	83	0.32	0	0.783	0
281.68	4	22	0.96	1	0.593	1
286.714	4	39	0.49	1	1.711	1
297.737	4	83	0.28	0	0.673	0
308.77	4	58	0.45	1	1.253	1
