onset	duration	amount	Probability	choseAccept	RT	choseRight
23.255	4	41	0.52	0	1.72	0
41.287	4	38	0.62	1	2.439	1
61.336	4	70	0.3	0	1.606	0
71.369	4	41	0.43	1	2.037	1
82.402	4	70	0.8	1	1.507	1
89.435	4	53	0.48	0	1.154	0
97.468	4	52	0.49	0	1.497	0
107.518	4	51	0.8	1	1.783	1
112.568	4	47	0.45	0	1.533	0
121.618	4	63	0.54	0	1.89	0
126.667	4	46	0.6	0	2.313	0
139.717	4	25	0.79	1	1.655	1
147.75	4	25	0.86	1	1.486	1
157.783	4	26	0.8	1	1.101	1
163.833	4	82	0.25	0	1.122	0
170.866	4	69	0.32	0	1.601	0
182.915	4	63	0.44	0	0.976	0
193.948	4	36	0.73	1	1.727	1
204.981	4	84	0.29	0	1.277	0
220.014	4	70	0.57	0	1.444	0
229.047	4	42	0.55	0	1.083	0
235.097	4	80	0.42	0	1.457	0
248.129	4	61	0.15	0	1.088	0
257.162	4	43	0.62	0	1.567	0
265.212	4	76	0.44	0	0.869	0
278.262	4	33	0.61	1	1.811	1
285.295	4	81	0.52	1	1.449	1
291.328	4	42	0.68	0	1.992	0
307.361	4	82	0.27	1	1.367	1
315.41	4	64	0.13	0	1.054	0
327.443	4	27	0.56	0	1.14	0
337.476	4	57	0.64	1	1.459	1
342.526	4	52	0.32	0	1.425	0
353.559	4	85	0.4	0	1.088	0
362.592	4	74	0.28	0	1.67	0
370.625	4	84	0.64	0	1.645	0
378.658	4	28	0.75	0	1.956	0
