onset	duration	amount	Delay	choseAccept	RT	choseRight
15.066	4	54	126	1	0.805	1
20.116	4	44	92	1	1.587	1
35.149	4	31	76	0	0.887	0
51.198	4	36	140	0	0.831	0
61.264	4	28	163	0	0.724	0
70.297	4	79	92	1	1.1	1
78.364	4	23	110	0	0.776	0
86.397	4	65	137	1	1.194	1
99.43	4	67	23	1	0.939	1
116.462	4	58	36	1	0.759	1
126.512	4	61	141	1	0.847	1
134.545	4	85	129	1	0.91	1
142.578	4	22	21	0	0.895	0
154.628	4	54	22	1	0.778	1
163.661	4	72	95	1	0.807	1
172.694	4	70	108	1	0.827	1
181.727	4	83	105	1	0.609	1
191.76	4	43	120	0	1.556	0
201.793	4	49	172	0	1.362	0
212.859	4	34	43	0	0.84	0
222.909	4	36	114	0	0.923	0
229.942	4	76	161	1	0.835	1
239.991	4	64	89	1	0.917	1
245.058	4	24	139	0	1.072	0
250.108	4	28	59	0	0.63	0
265.157	4	56	172	1	1.099	1
273.224	4	42	145	n/a	n/a	n/a
283.273	4	33	163	0	0.801	0
299.339	4	77	142	1	0.646	1
309.372	4	50	41	1	0.827	1
