onset	duration	amount	Delay	choseAccept	RT	choseRight
18.81	4	23	77	0	2.861	0
23.859	4	72	95	0	1.924	0
33.892	4	50	41	1	2.171	1
42.926	4	43	19	1	1.609	1
49.959	4	23	61	0	1.384	0
68.008	4	44	92	1	2.75	1
79.058	4	67	103	0	1.284	0
89.108	4	39	104	0	1.41	0
104.141	4	42	145	0	1.537	0
113.19	4	45	72	0	1.44	0
126.223	4	78	129	0	1.934	0
136.273	4	85	129	0	1.108	0
153.306	4	50	59	0	1.939	0
158.356	4	29	44	0	1.353	0
172.405	4	75	60	1	2.768	1
180.455	4	41	174	0	3.75	0
186.505	4	71	88	1	1.595	1
195.538	4	80	145	0	1.074	0
204.571	4	71	176	0	1.313	0
212.621	4	39	95	0	2.919	0
220.671	4	58	73	1	1.397	1
229.704	4	27	142	0	1.012	0
238.737	4	41	129	0	2.203	0
245.787	4	54	23	1	1.48	1
251.82	4	39	161	0	1.743	0
263.853	4	57	89	0	1.55	0
273.902	4	25	141	0	1.053	0
285.952	4	35	171	0	1.443	0
298.985	4	43	38	0	2.946	0
309.018	4	56	172	0	1.464	0
