onset	duration	amount	Probability	choseAccept	RT	choseRight
14.571	4	47	0.72	1	2.316	0
19.637	4	53	0.54	1	1.21	0
34.67	4	39	0.3	0	1.345	1
50.703	4	82	0.47	0	2.456	1
60.736	4	45	0.37	0	1.311	1
69.769	4	72	0.5	0	1.421	1
77.802	4	79	0.49	0	1.948	1
85.852	4	76	0.44	0	1.01	1
98.885	4	56	0.44	0	0.809	1
115.918	4	49	0.56	0	2.2	1
125.968	4	22	0.89	0	2.269	1
134.001	4	58	0.45	0	1.308	1
142.034	4	58	0.83	1	1.083	0
154.083	4	21	0.93	1	1.834	0
163.133	4	83	0.54	0	1.752	1
172.167	4	57	0.58	1	1.542	0
181.199	4	50	0.57	1	1.605	0
191.232	4	44	0.44	0	2.724	1
201.265	4	33	0.91	1	1.427	0
212.298	4	60	0.51	1	1.578	0
222.331	4	21	0.97	1	1.321	0
229.365	4	79	0.33	0	1.623	1
239.398	4	21	0.96	1	1.214	0
244.448	4	29	0.83	0	3.419	1
249.498	4	72	0.34	0	3.577	1
264.53	4	23	0.83	0	2.969	1
272.564	4	42	0.58	1	1.679	0
282.596	4	58	0.46	0	1.103	1
298.63	4	57	0.3	0	1.525	1
308.662	4	66	0.25	0	1.292	1
