onset	duration	amount	Probability	choseAccept	RT	choseRight
15.795	4	49	0.44	0	2.458	0
22.828	4	56	0.68	1	1.03	1
33.861	4	68	0.64	1	0.862	1
41.894	4	31	0.79	1	1.096	1
50.927	4	49	0.71	1	1.216	1
57.977	4	74	0.39	0	1.167	0
70.027	4	58	0.46	1	1.488	1
78.06	4	61	0.5	1	1.093	1
97.092	4	77	0.39	0	1.69	0
102.142	4	82	0.47	0	0.891	0
111.175	4	22	0.98	1	0.916	1
122.225	4	64	0.34	0	1.368	0
133.275	4	82	0.31	0	1.863	0
142.341	4	76	0.26	0	1.922	0
149.374	4	72	0.33	0	1.429	0
158.424	4	83	0.54	1	1.298	1
165.457	4	46	0.33	0	1.509	0
178.49	4	47	0.72	1	3.339	1
195.523	4	65	0.55	1	1.085	1
203.556	4	35	0.73	1	0.823	1
209.589	4	33	0.8	1	0.845	1
232.638	4	25	0.91	1	0.599	1
240.705	4	40	0.79	1	1.503	1
248.738	4	71	0.36	0	1.005	0
257.771	4	49	0.51	1	1.67	1
275.82	4	24	0.96	1	0.952	1
280.87	4	72	0.4	0	1.71	0
288.903	4	46	0.48	0	1.054	0
297.936	4	33	0.62	1	1.045	1
308.969	4	39	0.3	0	1.154	0
