onset	duration	amount	Delay	choseAccept	RT	choseRight
15.032	4	45	26	1	0.899	1
21.082	4	27	142	0	1.002	0
37.148	4	32	74	0	1.081	0
44.198	4	65	156	0	0.993	0
56.231	4	58	73	0	1.488	0
70.264	4	31	74	0	0.969	0
78.314	4	33	103	0	0.82	0
85.364	4	55	163	0	0.684	0
93.413	4	74	52	1	0.764	1
106.463	4	67	74	1	0.981	1
116.496	4	77	24	1	1.006	1
136.529	4	27	130	0	0.858	0
146.562	4	49	140	0	0.861	0
155.595	4	57	89	0	0.822	0
168.644	4	60	124	0	1.192	0
183.677	4	28	123	0	1.131	0
194.727	4	82	74	1	0.843	1
203.777	4	23	77	0	1.188	0
211.81	4	25	176	0	0.995	0
217.86	4	50	59	0	1.403	0
229.909	4	81	58	1	0.92	1
236.959	4	55	107	0	1.434	0
244.025	4	58	55	0	1.352	0
254.075	4	23	176	0	0.843	0
262.108	4	67	103	0	0.857	0
271.141	4	30	23	1	1.16	1
279.174	4	22	27	0	0.735	0
284.241	4	29	75	0	1.239	0
295.274	4	41	129	0	1.164	0
306.323	4	66	71	1	1.698	1
