onset	duration	amount	Delay	choseAccept	RT	choseRight
15.587	4	27	142	1	1.56	0
24.62	4	43	120	1	1.505	0
32.653	4	66	71	1	1.267	0
42.703	4	41	55	1	1.826	0
56.735	4	67	23	1	1.176	0
64.768	4	71	76	1	1.148	0
74.801	4	42	145	1	2.268	0
80.851	4	49	140	1	1.288	0
86.884	4	24	89	0	1.067	1
100.934	4	24	87	0	0.821	1
109.967	4	30	23	0	1.016	1
122.017	4	28	123	0	1.94	1
132.05	4	77	142	1	1.185	0
140.099	4	54	23	1	1.85	0
147.149	4	58	36	1	0.919	0
154.199	4	39	95	1	1.657	0
163.232	4	58	55	1	1.95	0
170.282	4	78	108	1	1.722	0
182.331	4	24	125	0	1.113	1
193.381	4	25	108	0	2.55	1
205.431	4	66	58	1	1.548	0
210.497	4	79	92	1	2.59	0
219.53	4	62	180	1	0.839	0
232.563	4	55	107	0	1.452	1
247.613	4	39	104	1	1.282	0
266.662	4	52	139	1	0.892	0
275.695	4	60	124	1	1.756	0
286.728	4	27	130	0	1.198	1
297.778	4	66	145	1	1.052	0
308.827	4	33	163	0	1.398	1
