onset	duration	amount	Delay	choseAccept	RT	choseRight
17.137	4	45	107	0	1.528	1
27.187	4	22	21	0	1.684	1
37.236	4	24	38	0	1.02	1
48.286	4	56	93	1	1.825	0
56.319	4	25	176	0	1.352	1
66.369	4	54	126	1	1.757	0
75.402	4	82	74	0	1.1	1
82.451	4	23	77	0	1.123	1
91.484	4	44	92	1	1.39	0
98.518	4	41	174	1	1.189	0
109.551	4	45	157	1	1.661	0
119.584	4	28	163	0	1.007	1
131.617	4	67	103	1	1.8	0
142.666	4	77	161	0	1.2	1
152.716	4	24	139	0	0.985	1
160.766	4	67	41	1	1.237	0
172.799	4	58	72	1	1.344	0
193.831	4	31	74	0	1.911	1
207.864	4	43	19	1	1.154	0
215.897	4	71	176	1	1.538	0
222.93	4	36	140	0	1.94	1
233.963	4	56	172	1	0.929	0
242.996	4	78	129	1	1.124	0
254.029	4	75	60	1	1.159	0
262.079	4	29	58	0	1.239	1
274.129	4	75	41	1	0.842	0
283.162	4	74	121	1	0.919	0
288.228	4	31	76	0	1.391	1
294.261	4	85	129	1	0.735	0
308.311	4	61	141	1	0.816	0
