onset	duration	amount	Probability	choseAccept	RT	choseRight
17.147	4	46	0.77	1	1.477	1
23.18	4	41	0.63	1	1.524	1
39.213	4	53	0.54	1	1.243	1
46.246	4	72	0.34	0	1.929	0
58.279	4	50	0.39	1	1.56	1
72.312	4	64	0.34	0	2.143	0
80.345	4	68	0.64	1	1.294	1
87.378	4	63	0.27	0	1.813	0
95.412	4	58	0.62	1	1.779	1
108.445	4	44	0.44	1	1.457	1
118.478	4	21	0.97	1	2.008	1
138.51	4	42	0.58	1	1.216	1
148.543	4	83	0.28	0	1.279	0
157.576	4	36	0.59	1	1.437	1
170.609	4	35	0.78	1	1.06	1
185.642	4	84	0.25	0	1.523	0
196.675	4	65	0.55	1	0.962	1
205.708	4	22	0.89	0	1.705	0
213.742	4	82	0.23	1	2.447	1
219.775	4	79	0.49	1	2.389	1
231.808	4	82	0.29	0	1.46	0
238.841	4	43	0.69	1	1.523	1
245.874	4	49	0.51	1	1.938	1
255.907	4	83	0.32	0	1.481	0
263.957	4	82	0.31	0	1.455	0
272.99	4	25	0.89	1	2.63	1
281.023	4	82	0.48	1	1.18	1
286.073	4	46	0.33	0	1.498	0
297.123	4	78	0.26	0	1.264	0
308.172	4	41	0.6	1	1.751	1
