onset	duration	amount	Delay	choseAccept	RT	choseRight
16.034	4	25	108	0	2.701	0
21.101	4	66	58	1	1.234	1
31.15	4	71	176	0	2.081	0
40.2	4	28	163	0	2.111	0
47.233	4	79	92	1	2.966	1
65.266	4	29	75	0	2.037	0
76.316	4	30	36	1	2.626	1
86.365	4	67	103	n/a	n/a	n/a
101.415	4	62	180	0	1.415	0
110.465	4	77	142	0	2.133	0
123.514	4	39	104	0	1.772	0
133.547	4	58	72	1	1.938	1
150.581	4	55	163	0	2.288	0
155.63	4	23	42	0	1.863	0
169.68	4	80	39	1	1.589	1
177.713	4	66	71	1	1.836	1
183.763	4	31	74	1	2.33	1
192.796	4	50	129	0	1.272	0
201.829	4	43	120	1	1.903	1
209.879	4	50	41	1	1.445	1
217.912	4	25	141	0	1.34	0
226.945	4	70	108	1	1.371	1
235.994	4	28	59	1	1.594	1
243.028	4	32	111	0	2.184	0
249.077	4	34	43	1	1.431	1
261.11	4	45	157	0	1.493	0
271.143	4	83	105	1	1.812	1
283.176	4	77	161	0	2.435	0
296.226	4	23	176	0	1.569	0
306.276	4	80	145	0	1.871	0
