onset	duration	amount	Delay	choseAccept	RT	choseRight
15.139	4	44	143	0	1.908	1
23.172	4	79	92	1	1.205	0
38.206	4	23	77	1	1.339	0
44.238	4	71	176	0	1.05	1
54.288	4	77	142	0	1.147	1
63.338	4	43	120	0	2.149	1
73.387	4	77	24	1	1.158	0
78.437	4	29	44	1	0.89	0
83.487	4	25	108	0	1.806	1
88.537	4	58	72	1	0.933	0
103.586	4	23	110	0	1.181	1
110.636	4	56	93	1	1.011	0
120.669	4	41	27	1	0.795	0
127.702	4	24	38	1	0.949	0
135.735	4	50	41	1	0.967	0
141.785	4	66	71	1	0.909	0
151.818	4	58	36	1	1.129	0
163.851	4	41	129	0	1.023	1
171.884	4	41	55	1	0.991	0
193.933	4	48	128	0	1.018	1
201.983	4	61	141	0	2.033	1
212.033	4	29	75	1	1.932	0
219.066	4	55	107	1	1.508	0
236.099	4	34	43	1	0.767	0
246.148	4	65	156	0	1.34	1
259.181	4	24	139	0	1.008	1
270.214	4	72	95	1	2.158	0
281.247	4	25	70	1	1.236	0
294.297	4	54	23	1	1.846	0
309.33	4	78	129	0	1.432	1
