onset	duration	amount	Probability	choseAccept	RT	choseRight
15.776	4	76	0.43	0	1.404	0
24.809	4	58	0.42	0	0.973	0
32.842	4	78	0.42	0	1.059	0
42.875	4	83	0.54	0	1.907	0
56.908	4	58	0.62	0	1.388	0
64.941	4	66	0.25	0	0.999	0
74.991	4	49	0.71	0	2.842	0
81.024	4	52	0.47	0	1.277	0
87.057	4	40	0.66	0	1.489	0
101.09	4	33	0.62	0	1.219	0
110.14	4	74	0.39	0	0.684	0
122.189	4	83	0.28	0	1.227	0
132.222	4	53	0.54	0	1.017	0
140.272	4	57	0.51	0	1.203	0
147.305	4	75	0.24	0	1.288	0
154.338	4	40	0.79	1	2.141	1
163.371	4	68	0.64	1	1.784	1
170.421	4	77	0.39	0	1.619	0
182.471	4	58	0.45	0	0.836	0
193.504	4	23	0.96	1	0.792	1
205.537	4	44	0.44	0	0.806	0
210.586	4	72	0.4	0	1.047	0
219.636	4	25	0.89	1	1.038	1
232.669	4	58	0.46	0	1.187	0
247.718	4	35	0.78	0	1.392	0
266.751	4	71	0.19	0	0.927	0
275.784	4	82	0.48	0	1.67	0
286.817	4	62	0.18	0	2.456	0
297.85	4	77	0.38	n/a	n/a	n/a
308.9	4	25	0.91	1	0.975	1
