onset	duration	amount	Probability	choseAccept	RT	choseRight
16.574	4	82	0.25	0	0.735	1
26.624	4	58	0.83	1	0.652	0
36.674	4	46	0.33	0	0.624	1
47.706	4	52	0.41	0	1.225	1
55.74	4	61	0.5	1	0.685	0
65.789	4	60	0.51	1	0.653	0
74.822	4	85	0.59	1	0.659	0
81.855	4	35	0.73	1	0.69	0
90.888	4	22	0.96	1	0.655	0
97.921	4	49	0.51	1	1.273	0
108.954	4	57	0.51	1	0.904	0
118.987	4	58	0.45	1	1.401	0
131.036	4	24	0.91	0	1.61	1
142.069	4	56	0.68	1	0.76	0
152.102	4	79	0.33	0	0.758	1
160.135	4	31	0.79	1	0.605	0
172.168	4	70	0.61	1	0.791	0
193.217	4	50	0.57	1	1.461	0
207.25	4	75	0.48	1	1.196	0
215.283	4	56	0.44	0	1.832	1
222.333	4	72	0.4	0	0.895	1
233.366	4	41	0.63	1	1.597	0
242.399	4	33	0.8	1	0.936	0
253.432	4	53	0.48	1	1.734	0
261.481	4	71	0.19	0	0.765	1
273.531	4	83	0.3	0	0.984	1
282.58	4	50	0.48	1	0.977	0
287.63	4	58	0.62	1	1.147	0
293.663	4	66	0.25	0	0.791	1
307.696	4	82	0.23	0	0.789	1
