onset	duration	amount	Probability	choseAccept	RT	choseRight
15.18	4	40	0.39	0	0.856	1
25.213	4	66	0.25	0	0.573	1
35.246	4	76	0.44	0	0.636	1
46.279	4	24	0.96	1	0.786	0
54.312	4	72	0.33	0	0.602	1
64.361	4	56	0.44	0	0.828	1
73.394	4	31	0.61	0	0.947	1
80.444	4	33	0.62	0	0.802	1
89.493	4	22	0.89	0	1.399	1
96.543	4	23	0.83	1	2.261	0
107.576	4	73	0.74	1	1.484	0
117.626	4	28	0.89	1	0.976	0
129.658	4	54	0.52	0	0.867	1
140.708	4	33	0.91	1	0.968	0
150.758	4	40	0.71	0	1.737	1
158.791	4	55	0.44	0	1.075	1
170.823	4	82	0.31	0	0.704	1
191.873	4	41	0.63	0	0.908	1
205.905	4	70	0.39	0	0.622	1
213.938	4	49	0.44	0	0.594	1
220.971	4	82	0.48	0	0.658	1
232.004	4	49	0.56	0	1.115	1
241.054	4	82	0.23	0	0.656	1
252.087	4	83	0.32	0	0.784	1
260.137	4	46	0.21	0	0.708	1
272.169	4	50	0.57	0	0.848	1
281.219	4	70	0.34	0	0.678	1
286.269	4	64	0.34	0	0.644	1
292.302	4	46	0.33	0	0.64	1
306.335	4	33	0.8	1	1.203	0
