onset	duration	amount	Probability	choseAccept	RT	choseRight
13.785	4	36	0.59	1	1.12	0
22.817	4	77	0.38	1	1.125	0
30.85	4	82	0.23	1	1.919	0
40.883	4	35	0.73	1	1.76	0
54.933	4	49	0.43	1	1.301	0
62.983	4	62	0.3	1	1.832	0
73.032	4	72	0.33	1	2.101	0
79.082	4	35	0.7	1	2.001	0
85.132	4	56	0.44	1	1.362	0
99.165	4	42	0.6	1	1.478	0
108.198	4	78	0.42	1	1.012	0
120.231	4	41	0.6	1	1.316	0
130.281	4	28	0.63	0	2.816	1
138.33	4	44	0.44	1	1.545	0
145.363	4	25	0.89	0	1.824	1
152.397	4	58	0.83	1	1.674	0
161.43	4	42	0.58	1	1.723	0
168.479	4	61	0.67	1	1.64	0
180.512	4	31	0.61	0	2.671	1
191.545	4	79	0.45	1	1.273	0
203.578	4	72	0.5	1	1.294	0
208.628	4	43	0.69	1	1.337	0
217.661	4	82	0.09	0	2.203	1
230.694	4	49	0.71	1	1.369	0
245.727	4	28	0.89	0	3.21	1
264.76	4	81	0.1	0	2.241	1
273.793	4	74	0.39	1	1.991	0
284.826	4	39	0.49	1	2.235	0
295.86	4	83	0.52	1	1.026	0
306.908	4	22	0.98	0	1.946	1
