onset	duration	amount	Delay	choseAccept	RT	choseRight
18.928	4	77	142	1	1.364	1
28.961	4	27	142	0	1.469	0
38.027	4	78	108	1	1.026	1
49.06	4	55	163	0	1.594	0
63.11	4	33	163	0	1.67	0
78.176	4	85	129	1	1.184	1
84.226	4	23	176	0	1.449	0
101.292	4	36	114	0	1.423	0
109.325	4	28	163	0	1.724	0
120.358	4	71	88	1	1.174	1
125.408	4	23	110	0	1.8	0
130.474	4	81	58	1	1.343	1
143.524	4	29	75	0	1.46	0
160.557	4	74	121	1	1.151	1
168.606	4	83	105	1	1.303	1
176.673	4	45	157	0	1.811	0
189.706	4	65	156	1	2.171	1
199.739	4	43	19	1	2.501	1
205.788	4	41	129	0	3.125	0
216.821	4	23	42	0	2.283	0
224.871	4	50	129	1	2.358	1
233.904	4	66	71	1	2.099	1
239.954	4	25	74	0	1.361	0
249.987	4	27	130	0	1.415	0
259.037	4	57	89	1	1.622	1
266.07	4	80	39	1	1.05	1
277.12	4	24	89	1	1.748	1
287.169	4	67	103	1	1.221	1
297.202	4	24	87	0	1.103	0
308.252	4	41	27	1	1.592	1
