onset	duration	amount	Delay	choseAccept	RT	choseRight
14.846	4	58	53	1	2.046	0
21.879	4	34	43	1	1.599	0
32.929	4	49	172	0	2.875	1
40.962	4	30	23	0	2.209	1
49.995	4	39	104	0	3.2	1
57.045	4	49	140	0	2.947	1
69.094	4	67	23	1	1.357	0
77.127	4	77	24	1	1.115	0
96.177	4	74	52	1	1.317	0
101.243	4	39	161	0	2.266	1
110.293	4	50	41	1	1.088	0
121.343	4	23	134	0	1.585	1
132.392	4	56	93	1	1.505	0
141.425	4	58	36	1	1.098	0
148.459	4	32	74	1	3.377	0
157.492	4	31	74	0	2.46	1
164.525	4	82	74	1	1.72	0
177.591	4	44	92	1	1.649	0
194.64	4	41	55	1	1.346	0
202.674	4	25	70	0	1.711	1
208.723	4	40	159	0	2.423	1
231.756	4	32	111	0	1.886	1
239.822	4	24	125	0	1.23	1
247.872	4	61	141	1	2.461	0
256.905	4	25	108	0	1.915	1
274.955	4	75	41	1	1.27	0
280.021	4	62	180	0	3.577	1
288.054	4	22	27	0	2.148	1
297.104	4	70	108	1	1.624	0
308.137	4	36	140	0	3.236	1
