onset	duration	amount	Probability	choseAccept	RT	choseRight
15.923	4	41	0.63	1	1.723	1
22.956	4	33	0.8	1	1.418	1
34.006	4	62	0.18	0	0.886	0
42.039	4	57	0.51	0	0.944	0
51.072	4	35	0.78	1	1.494	1
58.105	4	40	0.39	0	0.945	0
70.138	4	75	0.48	1	1.922	1
78.171	4	61	0.67	1	1.1	1
97.204	4	46	0.33	0	0.955	0
102.254	4	52	0.47	0	1.422	0
111.287	4	75	0.24	0	1.534	0
122.337	4	39	0.49	0	0.848	0
133.387	4	81	0.1	0	2.554	0
142.42	4	31	0.61	0	1.592	0
149.453	4	70	0.61	1	1.521	1
158.486	4	83	0.28	0	1.538	0
165.52	4	49	0.44	0	0.835	0
178.569	4	82	0.47	1	1.84	1
195.602	4	52	0.41	0	1.075	0
203.636	4	56	0.44	0	1.549	0
209.685	4	53	0.48	0	1.508	0
232.718	4	25	0.89	0	1.724	0
240.751	4	68	0.64	1	1.099	1
248.785	4	24	0.91	1	1.78	1
257.818	4	84	0.25	0	2.473	0
275.851	4	56	0.49	0	1.12	0
280.901	4	79	0.49	1	2.488	1
288.934	4	70	0.39	0	1.549	0
297.984	4	32	0.57	0	1.913	0
309.033	4	41	0.6	0	1.546	0
