onset	duration	amount	Probability	choseAccept	RT	choseRight
20.288	4	46	0.21	0	0.942	1
30.322	4	72	0.33	1	2.627	0
39.355	4	50	0.48	0	0.743	1
50.388	4	83	0.52	1	0.8	0
64.438	4	76	0.43	1	1.06	0
79.471	4	65	0.55	1	0.887	0
85.504	4	83	0.32	1	0.909	0
102.537	4	82	0.09	0	1.4	1
110.587	4	78	0.42	1	1.558	0
121.62	4	49	0.56	0	1.043	1
126.67	4	47	0.72	0	0.754	1
131.72	4	33	0.62	0	1.228	1
144.753	4	61	0.5	0	0.794	1
161.786	4	40	0.71	0	1.051	1
169.835	4	56	0.68	1	2.083	0
177.869	4	71	0.36	0	1.793	1
190.902	4	79	0.45	1	1.052	0
200.951	4	31	0.79	0	0.868	1
207.001	4	58	0.45	0	1.366	1
218.051	4	71	0.19	0	1.588	1
226.084	4	72	0.34	0	0.931	1
235.134	4	23	0.96	0	1.06	1
241.167	4	40	0.79	0	1.386	1
251.201	4	72	0.5	0	0.696	1
260.25	4	77	0.43	0	0.787	1
267.283	4	58	0.42	0	0.874	1
278.317	4	28	0.63	0	0.752	1
288.366	4	28	0.89	0	0.991	1
298.4	4	33	0.91	0	2.969	1
309.433	4	58	0.83	1	1.195	0
