onset	duration	amount	Delay	choseAccept	RT	choseRight
13.03	4	50	41	1	1.229	1
22.063	4	81	58	1	1.031	1
30.097	4	25	141	0	0.881	0
40.146	4	22	27	0	1.291	0
54.179	4	75	41	1	0.987	1
62.229	4	44	143	0	0.843	0
72.262	4	71	76	1	1.059	1
78.296	4	24	139	0	0.79	0
84.329	4	58	55	1	1.249	1
98.362	4	31	76	0	0.862	0
107.395	4	45	107	0	0.625	0
119.428	4	73	44	0	0.62	0
129.478	4	23	110	0	0.749	0
137.528	4	23	77	0	0.654	0
144.562	4	41	129	0	0.897	0
151.611	4	42	145	0	0.998	0
160.661	4	66	71	1	1.231	1
167.694	4	23	61	0	0.711	0
179.727	4	83	105	1	1.112	1
190.76	4	55	163	0	0.961	0
202.793	4	54	22	1	0.952	1
207.86	4	28	123	0	0.69	0
216.893	4	67	41	1	0.916	1
229.926	4	32	74	0	0.831	0
244.976	4	29	44	0	0.8	0
264.025	4	61	141	0	1.659	0
273.058	4	70	108	0	1.637	0
284.108	4	74	52	1	1.487	1
295.158	4	32	111	0	0.83	0
306.208	4	22	21	0	1.108	0
