onset	duration	amount	Delay	choseAccept	RT	choseRight
20.346	4	56	172	1	1.733	0
30.395	4	36	114	0	1.992	1
39.428	4	41	129	1	1.8	0
50.461	4	44	143	1	1.066	0
64.51	4	22	27	0	0.979	1
79.543	4	72	95	1	1.264	0
85.576	4	49	172	1	0.859	0
102.626	4	41	174	0	1.521	1
110.659	4	43	120	0	0.478	1
121.691	4	28	59	0	0.732	1
126.758	4	83	105	1	0.767	0
131.824	4	30	23	0	0.656	1
144.857	4	75	60	1	1.015	0
161.89	4	67	74	1	0.685	0
169.94	4	45	157	0	1.816	1
177.989	4	71	76	1	0.815	0
191.022	4	28	123	0	0.712	1
201.055	4	27	142	0	0.846	1
207.105	4	28	132	0	0.543	1
218.138	4	73	44	0	0.873	1
226.171	4	50	129	0	1.528	1
235.204	4	50	59	1	0.567	0
241.253	4	25	74	0	1.211	1
251.286	4	24	87	0	0.921	1
260.32	4	29	75	0	0.696	1
267.369	4	24	125	0	0.693	1
278.402	4	23	77	0	0.785	1
288.451	4	81	58	1	0.891	0
298.484	4	45	26	1	1.224	0
309.517	4	24	139	0	0.697	1
