onset	duration	amount	Delay	choseAccept	RT	choseRight
15.041	4	64	89	1	1.12	0
25.091	4	65	159	1	0.639	0
35.124	4	66	58	1	0.835	0
46.19	4	63	37	1	0.704	0
54.224	4	79	92	1	0.647	0
64.256	4	43	19	0	1.261	1
73.289	4	34	43	0	1.069	1
80.339	4	43	38	1	0.65	0
89.388	4	65	156	1	0.621	0
96.422	4	58	73	1	1.258	0
107.454	4	44	92	1	0.775	0
117.487	4	45	72	1	0.814	0
129.52	4	62	180	1	0.551	0
140.57	4	29	44	1	1.286	0
150.619	4	57	89	1	1.206	0
158.652	4	67	103	1	0.604	0
170.718	4	33	78	0	0.989	1
191.751	4	23	42	0	1.556	1
205.784	4	74	121	1	0.645	0
213.817	4	71	176	1	0.54	0
220.85	4	41	27	1	0.889	0
231.883	4	39	104	1	1.685	0
240.932	4	25	108	0	0.76	1
251.965	4	67	41	1	0.832	0
259.998	4	28	163	0	0.664	1
272.048	4	82	74	1	0.723	0
281.081	4	55	107	1	0.692	0
286.13	4	23	110	0	0.869	1
292.18	4	22	21	0	0.939	1
306.213	4	30	36	0	1.23	1
