onset	duration	amount	Probability	choseAccept	RT	choseRight
15.82	4	36	0.59	0	1.879	1
24.869	4	77	0.38	0	1.343	1
32.902	4	82	0.23	0	1.177	1
42.935	4	35	0.73	0	2.522	1
56.984	4	49	0.43	0	1.534	1
65.034	4	62	0.3	0	1.501	1
75.083	4	72	0.33	0	1.509	1
81.116	4	35	0.7	0	1.833	1
87.166	4	56	0.44	0	1.99	1
101.199	4	42	0.6	0	2.406	1
110.248	4	78	0.42	1	1.605	0
122.281	4	41	0.6	0	1.97	1
132.33	4	28	0.63	0	1.803	1
140.363	4	44	0.44	0	1.715	1
147.413	4	25	0.89	0	1.641	1
154.446	4	58	0.83	1	1.812	0
163.479	4	42	0.58	0	1.857	1
170.512	4	61	0.67	1	2.299	0
182.578	4	31	0.61	0	1.177	1
193.61	4	79	0.45	1	2.955	0
205.643	4	72	0.5	1	2.322	0
210.693	4	43	0.69	0	2.553	1
219.726	4	82	0.09	0	3.374	1
232.758	4	49	0.71	1	3.047	0
247.807	4	28	0.89	0	1.271	1
266.84	4	81	0.1	0	1.572	1
275.889	4	74	0.39	0	1.37	1
286.922	4	39	0.49	0	2.804	1
297.955	4	83	0.52	1	2.154	0
308.988	4	22	0.98	0	1.148	1
