onset	duration	amount	Delay	choseAccept	RT	choseRight
15.638	4	33	78	1	2.409	0
22.671	4	57	89	1	1.256	0
33.703	4	77	142	1	1	0
41.736	4	36	140	0	2.094	1
50.769	4	48	128	1	2.205	0
57.802	4	79	92	1	1.324	0
69.835	4	43	120	0	1.81	1
77.868	4	33	103	0	1.953	1
96.933	4	22	27	0	2.735	1
102	4	65	156	1	1.676	0
111.032	4	81	58	1	1.587	0
122.082	4	27	91	0	2.633	1
133.131	4	41	27	1	1.839	0
142.164	4	80	39	1	1.15	0
149.214	4	32	74	0	2.66	1
158.247	4	23	77	0	1.77	1
165.296	4	31	76	0	2.625	1
178.329	4	40	159	1	2.735	0
195.378	4	24	38	0	1.806	1
203.411	4	70	108	1	1.604	0
209.46	4	27	142	0	1.731	1
232.526	4	71	88	1	2.048	0
240.559	4	50	59	1	1.711	0
248.592	4	41	129	1	2.382	0
257.624	4	64	89	1	1.349	0
275.657	4	43	38	1	1.595	0
280.707	4	45	72	1	1.569	0
288.756	4	54	126	1	1.424	0
297.789	4	78	108	1	1.199	0
308.838	4	25	108	0	1.405	1
