onset	duration	amount	Delay	choseAccept	RT	choseRight
14.457	4	65	159	1	1.455	1
22.49	4	74	121	1	0.957	1
37.523	4	24	125	0	1.492	0
43.556	4	27	130	0	1.979	0
53.588	4	24	87	0	1.626	0
62.621	4	78	129	1	1.377	1
72.654	4	73	44	1	1.335	1
77.72	4	71	76	1	0.997	1
82.77	4	54	23	1	1.027	1
87.82	4	67	41	1	0.849	1
102.852	4	41	174	1	2.44	1
109.885	4	43	19	1	1.167	1
119.918	4	58	72	1	1.293	1
126.951	4	50	129	1	1.668	1
135.001	4	54	22	1	1.226	1
141.034	4	66	58	1	0.825	1
151.066	4	45	107	1	1.408	1
163.099	4	24	139	0	2.359	0
171.132	4	25	70	1	1.293	1
193.181	4	29	75	1	2.291	1
201.214	4	23	176	0	1.314	0
211.263	4	25	74	1	2.137	1
218.313	4	66	145	1	1.918	1
235.379	4	56	93	1	0.98	1
245.411	4	29	44	1	2.667	1
258.461	4	74	52	1	0.809	1
269.493	4	23	134	0	2.176	0
280.526	4	67	103	1	1.247	1
293.559	4	63	37	1	3.037	1
308.608	4	83	105	1	0.964	1
