onset	duration	amount	Probability	choseAccept	RT	choseRight
15.929	4	76	0.26	0	1.254	0
24.962	4	25	0.89	1	1.213	1
32.995	4	32	0.57	0	1.948	0
43.044	4	52	0.41	0	1.794	0
57.093	4	83	0.54	1	1.713	1
65.126	4	58	0.83	1	1.399	1
75.159	4	72	0.4	1	1.894	1
81.192	4	49	0.43	0	2.133	0
87.242	4	83	0.32	0	1.978	0
101.291	4	33	0.62	0	2.385	0
110.34	4	63	0.57	1	2.007	1
122.373	4	72	0.33	0	1.806	0
132.406	4	55	0.44	0	2.517	0
140.456	4	70	0.61	1	1.362	1
147.488	4	46	0.33	0	2.162	0
154.521	4	71	0.19	0	1.233	0
163.571	4	53	0.54	0	2.158	0
170.604	4	66	0.25	0	1.181	0
182.653	4	49	0.56	0	2.315	0
193.703	4	57	0.3	0	1.793	0
205.735	4	75	0.48	1	1.368	1
210.802	4	28	0.63	0	2.221	0
219.835	4	46	0.21	0	1.924	0
232.867	4	79	0.33	0	1.235	0
247.933	4	22	0.96	1	2.065	1
266.965	4	42	0.58	0	2.568	0
276.015	4	58	0.42	0	1.782	0
287.064	4	76	0.43	0	2.3	0
298.114	4	40	0.71	1	2.53	1
309.146	4	82	0.48	1	1.601	1
