onset	duration	amount	Delay	choseAccept	RT	choseRight
20.203	4	39	161	0	2.469	0
30.253	4	72	95	0	2.046	0
39.303	4	54	22	1	1.862	1
50.336	4	29	44	0	2.138	0
64.368	4	67	74	0	1.88	0
79.418	4	28	132	0	2.024	0
85.451	4	58	53	1	2.504	1
102.484	4	33	78	0	1.952	0
110.533	4	57	89	0	2.643	0
121.566	4	23	110	0	1.214	0
126.633	4	28	59	0	0.999	0
131.699	4	69	172	0	1.927	0
144.732	4	74	52	1	2.376	1
161.765	4	35	171	0	1.6	0
169.815	4	43	38	1	2.442	1
177.848	4	25	74	0	1.155	0
190.881	4	48	128	0	2.372	0
200.93	4	80	145	0	1.452	0
206.997	4	41	129	0	1.248	0
218.046	4	25	70	0	0.95	0
226.113	4	73	44	1	1.756	1
235.146	4	45	72	0	1.968	0
241.196	4	58	73	0	2.333	0
251.245	4	44	143	0	1.382	0
260.295	4	70	108	0	1.458	0
267.328	4	65	159	0	1.735	0
278.394	4	27	91	0	1.446	0
288.444	4	77	24	1	1.787	1
298.477	4	80	39	1	1.979	1
309.51	4	23	134	0	1.827	0
