onset	duration	amount	Probability	choseAccept	RT	choseRight
17.214	4	55	0.44	0	2.629	0
23.264	4	49	0.51	1	1.923	1
39.297	4	73	0.74	1	1.363	1
46.33	4	28	0.89	0	1.357	0
58.363	4	42	0.6	1	2.305	1
72.396	4	33	0.91	1	2.027	1
80.429	4	64	0.34	0	1.108	0
87.462	4	82	0.09	0	1.556	0
95.495	4	49	0.56	1	3.211	1
108.528	4	47	0.72	1	1.947	1
118.561	4	58	0.45	0	1.342	0
138.593	4	58	0.83	1	1.336	1
148.626	4	78	0.26	0	1.427	0
157.659	4	31	0.61	1	1.647	1
170.692	4	56	0.49	0	1.403	0
185.742	4	61	0.5	1	1.27	1
196.791	4	46	0.48	0	1.269	0
205.825	4	57	0.58	1	1.736	1
213.857	4	58	0.62	1	2.016	1
219.907	4	76	0.43	0	1.515	0
231.957	4	42	0.58	1	2.738	1
238.99	4	64	0.33	0	2.245	0
246.04	4	82	0.47	0	2.039	0
256.073	4	53	0.54	n/a	n/a	n/a
264.122	4	57	0.3	0	0.729	0
273.172	4	22	0.96	1	1.675	1
281.205	4	78	0.42	0	1.413	0
286.272	4	82	0.25	0	0.793	0
297.305	4	77	0.38	0	0.691	0
308.338	4	82	0.23	0	1.292	0
