onset	duration	amount	Probability	choseAccept	RT	choseRight
15.28	4	22	0.89	1	1.481	1
20.326	4	42	0.6	1	1.213	1
35.371	4	63	0.27	0	0.796	0
51.416	4	50	0.39	0	0.737	0
61.462	4	71	0.36	0	0.774	0
70.508	4	53	0.54	1	1.259	1
78.554	4	39	0.49	0	0.689	0
86.588	4	31	0.79	1	1.654	1
99.622	4	30	0.7	1	1.517	1
116.667	4	72	0.5	1	1.42	1
126.689	4	23	0.96	1	2.251	1
134.711	4	62	0.3	0	0.738	0
142.757	4	52	0.47	0	1.649	0
154.791	4	76	0.26	0	0.65	0
163.814	4	58	0.62	1	1.394	1
172.848	4	42	0.58	1	1.566	1
181.882	4	64	0.34	0	0.776	0
191.916	4	72	0.33	0	1.956	0
201.95	4	81	0.1	0	0.851	0
212.983	4	79	0.49	1	1.484	1
223.029	4	22	0.98	1	1.29	1
230.052	4	57	0.58	1	1.629	1
240.086	4	40	0.66	1	0.977	1
245.132	4	44	0.44	0	0.82	0
250.179	4	52	0.41	0	0.868	0
265.224	4	68	0.64	1	0.891	1
273.246	4	24	0.96	1	0.995	1
283.28	4	50	0.57	1	1.66	1
299.325	4	43	0.69	1	0.91	1
309.347	4	75	0.24	0	0.74	0
