onset	duration	amount	Probability	choseAccept	RT	choseRight
12.027	4	83	0.32	0	2.622	0
20.076	4	35	0.7	1	2.342	1
35.109	4	28	0.89	1	1.782	1
41.159	4	50	0.57	0	1.342	0
51.192	4	82	0.31	0	1.314	0
60.242	4	36	0.59	0	1.536	0
70.275	4	82	0.29	1	1.643	1
75.325	4	76	0.44	1	1.902	1
80.391	4	53	0.48	1	1.032	1
85.458	4	84	0.25	1	1.59	1
100.491	4	66	0.25	1	1.435	1
107.525	4	57	0.58	1	1.507	1
117.557	4	77	0.38	0	0.995	0
124.606	4	31	0.79	0	1.514	0
132.656	4	52	0.41	0	1.494	0
138.689	4	49	0.56	1	1.396	1
148.722	4	70	0.34	n/a	n/a	n/a
160.789	4	41	0.63	0	1.259	0
168.822	4	71	0.36	0	1.187	0
190.854	4	56	0.68	1	0.942	1
198.887	4	76	0.26	0	1.228	0
208.92	4	58	0.46	1	1.298	1
215.954	4	71	0.19	0	0.985	0
233.003	4	81	0.1	0	1.107	0
243.036	4	50	0.39	1	0.86	1
256.069	4	82	0.09	0	1.086	0
267.119	4	62	0.18	0	1.61	0
278.152	4	57	0.51	1	2.446	1
291.185	4	24	0.96	1	0.874	1
306.234	4	77	0.43	1	1.092	1
