onset	duration	amount	Probability	choseAccept	RT	choseRight
16.35	4	77	0.39	0	1.42	0
23.396	4	40	0.66	1	1.085	1
34.43	4	82	0.31	0	0.779	0
42.464	4	31	0.79	1	0.758	1
51.486	4	22	0.89	1	0.736	1
58.509	4	46	0.33	0	0.581	0
70.543	4	49	0.44	0	0.88	0
78.577	4	49	0.51	1	1.028	1
97.61	4	53	0.48	0	1.393	0
102.645	4	46	0.48	0	0.736	0
111.679	4	61	0.67	1	0.935	1
122.701	4	39	0.3	0	0.738	0
133.746	4	58	0.46	0	0.789	0
142.792	4	49	0.43	0	1.248	0
149.838	4	58	0.45	0	0.878	0
158.873	4	77	0.38	0	0.711	0
165.907	4	29	0.83	0	1.646	0
178.952	4	58	0.62	1	1.371	1
195.985	4	58	0.83	1	0.796	1
204.008	4	28	0.63	1	0.882	1
210.054	4	57	0.51	1	1.2	1
233.098	4	60	0.51	1	1.029	1
241.121	4	82	0.09	0	1.276	0
249.155	4	25	0.89	1	0.966	1
258.201	4	50	0.57	1	0.803	1
276.234	4	82	0.47	0	0.788	0
281.28	4	82	0.29	0	0.612	0
289.315	4	42	0.58	1	1.655	1
298.349	4	28	0.89	0	1.225	0
309.383	4	76	0.43	0	1.263	0
