onset	duration	amount	Delay	choseAccept	RT	choseRight
19.312	4	73	44	1	0.445	0
24.346	4	79	92	1	0.459	0
34.38	4	23	61	1	0.403	0
43.426	4	70	108	1	0.491	0
50.46	4	30	36	1	0.42	0
68.493	4	72	95	1	0.372	0
79.516	4	58	53	1	0.335	0
89.538	4	54	126	1	0.348	0
104.571	4	71	176	1	0.294	0
113.617	4	24	89	1	0.352	0
126.662	4	23	176	1	0.444	0
136.696	4	44	143	1	0.54	0
153.741	4	24	38	1	0.532	0
158.788	4	25	141	1	0.441	0
172.821	4	67	41	1	0.447	0
180.855	4	28	59	1	0.327	0
186.878	4	60	124	1	0.469	0
195.924	4	58	72	1	0.348	0
204.946	4	22	21	1	0.364	0
212.981	4	41	55	1	0.465	0
221.015	4	58	36	1	0.412	0
230.061	4	27	91	1	0.35	0
239.083	4	43	120	1	0.374	0
246.106	4	32	111	1	0.378	0
252.152	4	23	42	1	0.351	0
264.186	4	67	103	1	0.37	0
274.22	4	49	140	1	0.295	0
286.265	4	55	107	1	0.36	0
299.299	4	80	145	1	0.394	0
309.321	4	25	74	1	0.332	0
