onset	duration	amount	Delay	choseAccept	RT	choseRight
15.965	4	32	111	0	1.708	0
24.998	4	56	93	0	1.493	0
33.031	4	23	134	0	0.879	0
43.08	4	78	108	1	1.105	1
57.113	4	74	52	1	0.965	1
65.162	4	28	163	0	0.793	0
75.195	4	28	132	0	1.166	0
81.245	4	35	171	0	0.888	0
87.278	4	58	36	1	1.084	1
101.327	4	43	38	1	1.202	1
110.377	4	33	163	0	0.898	0
122.426	4	27	91	0	0.916	0
132.476	4	70	108	1	1.162	1
140.508	4	54	23	1	0.908	1
147.541	4	50	129	0	1.039	0
154.574	4	34	176	0	0.687	0
163.624	4	58	53	1	0.998	1
170.657	4	67	103	0	1.072	0
182.706	4	23	61	0	0.898	0
193.756	4	41	55	1	1.624	1
205.788	4	43	120	0	0.9	0
210.855	4	42	145	0	0.764	0
219.921	4	71	88	0	1.464	0
232.987	4	82	74	1	1.09	1
248.019	4	60	124	0	1.013	0
267.068	4	31	74	0	1.213	0
276.118	4	76	161	0	0.999	0
287.167	4	83	105	1	1.59	1
298.2	4	61	141	0	0.923	0
309.233	4	28	123	0	1.078	0
