onset	duration	amount	Delay	choseAccept	RT	choseRight
15.045	4	45	26	0	1.616	0
21.095	4	27	142	1	1.174	1
37.144	4	32	74	0	2.099	0
44.194	4	65	156	1	0.953	1
56.243	4	58	73	1	1.12	1
70.293	4	31	74	1	1.332	1
78.343	4	33	103	0	0.749	0
85.392	4	55	163	1	1.164	1
93.442	4	74	52	0	1.384	0
106.508	4	67	74	0	1.262	0
116.558	4	77	24	0	1.326	0
136.607	4	27	130	0	1.597	0
146.657	4	49	140	1	1.418	1
155.706	4	57	89	1	1.178	1
168.739	4	60	124	1	1.239	1
183.772	4	28	123	0	1.585	0
194.838	4	82	74	n/a	n/a	n/a
203.905	4	23	77	0	0.962	0
211.954	4	25	176	0	1.514	0
218.004	4	50	59	n/a	n/a	n/a
230.054	4	81	58	0	1.21	0
237.087	4	55	107	n/a	n/a	n/a
244.137	4	58	55	0	1.34	0
254.17	4	23	176	0	1.569	0
262.236	4	67	103	0	1.694	0
271.286	4	30	23	0	1.879	0
279.335	4	22	27	1	0.592	1
284.385	4	29	75	1	0.782	1
295.435	4	41	129	0	1.038	0
306.468	4	66	71	1	2.368	1
