onset	duration	amount	Probability	choseAccept	RT	choseRight
17.002	4	79	0.45	0	1.628	1
27.052	4	49	0.44	0	0.601	1
37.102	4	79	0.49	0	0.952	1
48.135	4	77	0.39	0	0.79	1
56.168	4	83	0.32	0	0.697	1
66.217	4	83	0.28	0	0.688	1
75.25	4	24	0.91	0	0.59	1
82.283	4	25	0.89	0	1.312	1
91.333	4	66	0.25	0	0.938	1
98.366	4	81	0.1	0	1.623	1
109.399	4	85	0.59	0	1.003	1
119.432	4	84	0.25	0	0.625	1
131.465	4	22	0.96	1	1.215	0
142.498	4	57	0.51	0	0.744	1
152.547	4	70	0.61	0	0.786	1
160.581	4	55	0.44	0	0.601	1
172.63	4	40	0.66	0	0.915	1
193.696	4	33	0.62	0	1.789	1
207.745	4	61	0.5	0	0.615	1
215.795	4	52	0.47	0	0.602	1
222.829	4	83	0.52	0	0.616	1
233.878	4	79	0.33	0	0.632	1
242.928	4	33	0.91	1	1.938	0
253.961	4	72	0.34	0	0.66	1
261.994	4	45	0.37	0	0.635	1
274.027	4	82	0.23	0	0.575	1
283.059	4	76	0.26	0	0.663	1
288.126	4	58	0.46	0	1.194	1
294.176	4	74	0.39	0	0.622	1
308.225	4	46	0.48	0	0.476	1
