onset	duration	amount	Probability	choseAccept	RT	choseRight
15.171	4	21	0.93	0	1.93	1
20.238	4	64	0.33	0	1.285	1
35.271	4	23	0.83	0	0.981	1
51.32	4	21	0.96	0	0.956	1
61.353	4	33	0.91	1	1.788	0
70.386	4	29	0.83	0	1.16	1
78.419	4	24	0.91	0	1.383	1
86.468	4	77	0.38	0	1.257	1
99.501	4	53	0.48	1	1.632	0
116.55	4	79	0.45	1	1.882	0
126.6	4	82	0.48	1	1.698	0
134.649	4	49	0.56	1	1.623	0
142.682	4	73	0.74	1	1.335	0
154.732	4	42	0.6	1	1.505	0
163.765	4	72	0.5	1	1.358	0
172.798	4	41	0.63	0	1.534	1
181.847	4	28	0.89	1	1.127	0
191.88	4	43	0.69	1	2.804	0
201.913	4	57	0.3	0	0.7	1
212.963	4	62	0.18	0	0.676	1
223.012	4	83	0.3	0	0.571	1
230.045	4	63	0.57	0	1.038	1
240.078	4	50	0.48	0	1.183	1
245.145	4	31	0.61	0	1.297	1
250.211	4	46	0.77	1	1.443	0
265.26	4	76	0.43	0	1.287	1
273.293	4	45	0.37	0	0.995	1
283.359	4	81	0.1	0	0.609	1
299.409	4	32	0.57	1	1.237	0
309.442	4	46	0.21	0	0.66	1
