onset	duration	amount	Delay	choseAccept	RT	choseRight
19.546	4	56	172	0	2.051	1
29.613	4	36	114	0	1.174	1
38.662	4	41	129	0	1.217	1
49.712	4	44	143	0	1.063	1
63.778	4	22	27	1	2.534	0
78.827	4	72	95	n/a	n/a	n/a
84.877	4	49	172	0	0.884	1
101.943	4	41	174	0	0.761	1
109.992	4	43	120	0	1.031	1
121.042	4	28	59	1	0.833	0
126.108	4	83	105	1	1.175	0
131.158	4	30	23	0	0.645	1
144.208	4	75	60	1	1.377	0
161.257	4	67	74	1	0.706	0
169.29	4	45	157	0	0.95	1
177.339	4	71	76	1	0.789	0
190.372	4	28	123	0	0.708	1
200.422	4	27	142	0	0.614	1
206.472	4	28	132	0	0.672	1
217.504	4	73	44	1	1.299	0
225.571	4	50	129	0	1.103	1
234.62	4	50	59	0	2.079	1
240.67	4	25	74	0	0.687	1
250.72	4	24	87	0	1.234	1
259.769	4	29	75	0	0.805	1
266.802	4	24	125	0	0.576	1
277.835	4	23	77	0	1.105	1
287.868	4	81	58	1	1.046	0
297.918	4	45	26	1	0.909	0
308.967	4	24	139	0	0.875	1
